,"DEDEA002","103807","0"
,"DEDEA003","117635","0"
,"DEDEA003","117636","0"
,"DEDEA003","42276","0"
,"DEDEA003","42276","0"
,"DEDEA003","42283","0"
,"DEDEA003","42289","0"
,"DEDEA003","76899","0"
,"DEDEA003","89529","0"
,"DEDEA003","94041","0"
,"DEDEA003","76923","0"
,"DEDEA003","76917","0"
,"DEDEA003","42390","0"
,"DEDEA003","42390","0"
,"DEDEA003","42390","0"
,"DEDEA003","117640","0"
,"DEDEA003","117640","0"
,"DEDEA003","89596","0"
,"DEDEA003","42468","0"
,"DEDEA003","76929","0"
,"DEDEA003","42522","0"
,"DEDEA003","42522","0"
,"DEDEA003","83451","0"
,"DEDEA003","42587","0"
,"DEDEA003","67484","0"
,"DEDEA003","79447","0"
,"DEDEA003","103807","0"
,"DEDEA003","42790","0"
,"DEDEA003","42802","0"
,"DEDEA003","76904","0"
,"DEDEA003","91022","0"
,"DEDEA003","117631","0"
,"DEDEA003","42825","0"
,"DEDEA003","103789","0"
,"DEDEA003","103790","0"
,"DEDEA003","95611","0"
,"DEDEA003","89044","0"
,"DEDEA004","117635","0"
,"DEDEA004","103796","0"
,"DEDEA004","103797","0"
,"DEDEA004","42274","0"
,"DEDEA004","42274","0"
,"DEDEA004","92685","0"
,"DEDEA004","42287","0"
,"DEDEA004","42290","0"
,"DEDEA004","89529","0"
,"DEDEA004","86292","0"
,"DEDEA004","58533","0"
,"DEDEA004","42304","0"
,"DEDEA004","124843","0"
,"DEDEA004","103794","0"
,"DEDEA004","42470","0"
,"DEDEA004","42471","0"
,"DEDEA004","104108","0"
,"DEDEA004","104110","0"
,"DEDEA004","42520","0"
,"DEDEA004","67482","0"
,"DEDEA004","67483","0"
,"DEDEA004","79447","0"
,"DEDEA004","102071","0"
,"DEDEA004","42634","0"
,"DEDEA004","42789","0"
,"DEDEA004","42792","0"
,"DEDEA004","90520","0"
,"DEDEA004","124998","0"
,"DEDEA004","84483","0"
,"DEDEA004","103788","0"
,"DEDEA005","117646","0"
,"DEDEA005","42275","0"
,"DEDEA005","91564","0"
,"DEDEA005","91564","0"
,"DEDEA005","77956","0"
,"DEDEA005","58459","0"
,"DEDEA005","103795","0"
,"DEDEA005","58509","0"
,"DEDEA005","58246","0"
,"DEDEA005","104108","0"
,"DEDEA005","83451","0"
,"DEDEA005","58536","0"
,"DEDEA005","58790","0"
,"DEDEA005","58187","0"
,"DEDEA005","58595","0"
,"DEDEA005","102071","0"
,"DEDEA005","42610","0"
,"DEDEA005","103808","0"
,"DEDEA005","103816","0"
,"DEDEA005","103817","0"
,"DEDEA005","42803","0"
,"DEDEA005","58779","0"
,"DEDEA005","58148","0"
,"DEDEA005","88746","0"
,"DEDEA005","117671","0"
,"DEDEA005","117630","0"
,"DEDEA005","94260","0"
,"DEDEA005","103791","0"
,"DEDEA005","103791","0"
,"DEDEA005","124825","0"
,"DEDEA005","124825","0"
,"DEDEA006","76899","0"
,"DEDEA006","49934","0"
,"DEDEA006","95634","0"
,"DEDEA006","49937","0"
,"DEDEA006","49937","0"
,"DEDEA006","76917","0"
,"DEDEA006","76919","0"
,"DEDEA006","117656","0"
,"DEDEA006","123243","0"
,"DEDEA006","42389","0"
,"DEDEA006","42389","0"
,"DEDEA006","42389","0"
,"DEDEA006","42391","0"
,"DEDEA006","42392","0"
,"DEDEA006","42392","0"
,"DEDEA006","117637","0"
,"DEDEA006","14449","0"
,"DEDEA006","76932","0"
,"DEDEA006","76930","0"
,"DEDEA006","104109","0"
,"DEDEA006","58552","0"
,"DEDEA006","58595","0"
,"DEDEA006","117683","0"
,"DEDEA006","67485","0"
,"DEDEA006","42597","0"
,"DEDEA006","76925","0"
,"DEDEA006","42801","0"
,"DEDEA006","42804","0"
,"DEDEA006","76938","0"
,"DEDEA006","76939","0"
,"DEDEA006","117630","0"
,"DEDEA006","95924","0"
,"DEDEA006","95924","0"
,"DEDEA006","103790","0"
,"DEDEA006","49931","0"
,"DEDEA007","49934","0"
,"DEDEA007","94041","0"
,"DEDEA007","84579","0"
,"DEDEA007","84579","0"
,"DEDEA007","76921","0"
,"DEDEA007","49965","0"
,"DEDEA007","49965","0"
,"DEDEA007","49960","0"
,"DEDEA007","42380","0"
,"DEDEA007","124849","0"
,"DEDEA007","55412","0"
,"DEDEA007","42405","0"
,"DEDEA007","76935","0"
,"DEDEA007","91422","0"
,"DEDEA007","42520","0"
,"DEDEA007","124861","0"
,"DEDEA007","42585","0"
,"DEDEA007","67482","0"
,"DEDEA007","102071","0"
,"DEDEA007","44716","0"
,"DEDEA007","49939","0"
,"DEDEA007","49939","0"
,"DEDEA007","76936","0"
,"DEDEA007","58605","0"
,"DEDEA007","103788","0"
,"DEDEA007","117643","0"
,"DEDEA007","103820","0"
,"DEDEA008","117648","0"
,"DEDEA008","90105","0"
,"DEDEA008","90301","0"
,"DEDEA008","42304","0"
,"DEDEA008","49941","0"
,"DEDEA008","49941","0"
,"DEDEA008","76917","0"
,"DEDEA008","42392","0"
,"DEDEA008","76941","0"
,"DEDEA008","124837","0"
,"DEDEA008","42399","0"
,"DEDEA008","42405","0"
,"DEDEA008","117637","0"
,"DEDEA008","117639","0"
,"DEDEA008","76933","0"
,"DEDEA008","91422","0"
,"DEDEA008","117683","0"
,"DEDEA008","44744","0"
,"DEDEA008","42585","0"
,"DEDEA008","67482","0"
,"DEDEA008","44716","0"
,"DEDEA008","102072","0"
,"DEDEA008","76926","0"
,"DEDEA008","42795","0"
,"DEDEA008","86104","0"
,"DEDEA008","103791","0"
,"DEDEA008","95611","0"
,"DEDEA008","49962","0"
,"DEDEA009","42253","0"
,"DEDEA009","42250","0"
,"DEDEA009","42299","0"
,"DEDEA009","42299","0"
,"DEDEA009","42297","0"
,"DEDEA009","42297","0"
,"DEDEA009","35659","0"
,"DEDEA009","42335","0"
,"DEDEA009","42342","0"
,"DEDEA009","81713","0"
,"DEDEA009","42412","0"
,"DEDEA009","78707","0"
,"DEDEA009","78703","0"
,"DEDEA009","78698","0"
,"DEDEA009","42466","0"
,"DEDEA009","42462","0"
,"DEDEA009","104056","0"
,"DEDEA009","123244","0"
,"DEDEA009","42604","0"
,"DEDEA009","42604","0"
,"DEDEA009","42606","0"
,"DEDEA009","42606","0"
,"DEDEA009","42619","0"
,"DEDEA009","42619","0"
,"DEDEA009","94655","0"
,"DEDEA010","42256","0"
,"DEDEA010","38444","0"
,"DEDEA010","42295","0"
,"DEDEA010","42295","0"
,"DEDEA010","42296","0"
,"DEDEA010","42296","0"
,"DEDEA010","35659","0"
,"DEDEA010","127431","0"
,"DEDEA010","63956","0"
,"DEDEA010","42386","0"
,"DEDEA010","87316","0"
,"DEDEA010","42410","0"
,"DEDEA010","104038","0"
,"DEDEA010","74719","0"
,"DEDEA010","117574","0"
,"DEDEA010","42463","0"
,"DEDEA010","42465","0"
,"DEDEA010","42605","0"
,"DEDEA010","42605","0"
,"DEDEA010","63509","0"
,"DEDEA010","63509","0"
,"DEDEA010","42618","0"
,"DEDEA010","42618","0"
,"DEDEA011","117646","0"
,"DEDEA011","117648","0"
,"DEDEA011","103798","0"
,"DEDEA011","49938","0"
,"DEDEA011","49938","0"
,"DEDEA011","42277","0"
,"DEDEA011","86145","0"
,"DEDEA011","86292","0"
,"DEDEA011","58295","0"
,"DEDEA011","58546","0"
,"DEDEA011","124842","0"
,"DEDEA011","58209","0"
,"DEDEA011","58213","0"
,"DEDEA011","124838","0"
,"DEDEA011","49943","0"
,"DEDEA011","49943","0"
,"DEDEA011","42407","0"
,"DEDEA011","14449","0"
,"DEDEA011","42469","0"
,"DEDEA011","88732","0"
,"DEDEA011","117680","0"
,"DEDEA011","58315","0"
,"DEDEA011","67484","0"
,"DEDEA011","79447","0"
,"DEDEA011","103805","0"
,"DEDEA011","124867","0"
,"DEDEA011","103818","0"
,"DEDEA011","89442","0"
,"DEDEA011","117632","0"
,"DEDEA011","42826","0"
,"DEDEA012","117633","0"
,"DEDEA012","117635","0"
,"DEDEA012","117647","0"
,"DEDEA012","42277","0"
,"DEDEA012","42277","0"
,"DEDEA012","58518","0"
,"DEDEA012","91564","0"
,"DEDEA012","42284","0"
,"DEDEA012","90105","0"
,"DEDEA012","124846","0"
,"DEDEA012","42305","0"
,"DEDEA012","42307","0"
,"DEDEA012","124847","0"
,"DEDEA012","42334","0"
,"DEDEA012","58648","0"
,"DEDEA012","76916","0"
,"DEDEA012","123243","0"
,"DEDEA012","127431","0"
,"DEDEA012","63963","0"
,"DEDEA012","58213","0"
,"DEDEA012","76928","0"
,"DEDEA012","76928","0"
,"DEDEA012","58315","0"
,"DEDEA012","42587","0"
,"DEDEA012","127480","0"
,"DEDEA012","79448","0"
,"DEDEA012","42600","0"
,"DEDEA012","42612","0"
,"DEDEA012","42620","0"
,"DEDEA012","117629","0"
,"DEDEA012","117631","0"
,"DEDEA012","117632","0"
,"DEDEA012","83851","0"
,"DEDEA013","42257","0"
,"DEDEA013","62958","0"
,"DEDEA013","62958","0"
,"DEDEA013","42272","0"
,"DEDEA013","117571","0"
,"DEDEA013","42298","0"
,"DEDEA013","42308","0"
,"DEDEA013","42308","0"
,"DEDEA013","42309","0"
,"DEDEA013","42306","0"
,"DEDEA013","125945","0"
,"DEDEA013","44731","0"
,"DEDEA013","125988","0"
,"DEDEA013","56869","0"
,"DEDEA013","62960","0"
,"DEDEA013","62960","0"
,"DEDEA013","46591","0"
,"DEDEA013","104034","0"
,"DEDEA013","42597","0"
,"DEDEA013","63398","0"
,"DEDEA013","46594","0"
,"DEDEA013","46594","0"
,"DEDEA013","62966","0"
,"DEDEA013","93810","0"
,"DEDEA013","78709","0"
,"DEDEA013","78709","0"
,"DEDEA014","104051","0"
,"DEDEA014","42271","0"
,"DEDEA014","42271","0"
,"DEDEA014","42298","0"
,"DEDEA014","62959","0"
,"DEDEA014","62959","0"
,"DEDEA014","95479","0"
,"DEDEA014","46586","0"
,"DEDEA014","42543","0"
,"DEDEA014","42543","0"
,"DEDEA014","42532","0"
,"DEDEA014","42532","0"
,"DEDEA014","42542","0"
,"DEDEA014","42542","0"
,"DEDEA014","42533","0"
,"DEDEA014","42533","0"
,"DEDEA014","42550","0"
,"DEDEA014","42550","0"
,"DEDEA014","50309","0"
,"DEDEA014","67484","0"
,"DEDEA014","42641","0"
,"DEDEA014","42640","0"
,"DEDEA014","50094","0"
,"DEDEA014","125952","0"
,"DEDEA014B","117607","0"
,"DEDEA014B","104053","0"
,"DEDEA014B","104053","0"
,"DEDEA014B","125988","0"
,"DEDEA014B","126014","0"
,"DEDEA014B","42403","0"
,"DEDEA014B","42413","0"
,"DEDEA014B","63960","0"
,"DEDEA014B","63960","0"
,"DEDEA014B","87939","0"
,"DEDEA014B","82837","0"
,"DEDEA014B","104047","0"
,"DEDEA014B","62964","0"
,"DEDEA014B","104035","0"
,"DEDEA014B","42541","0"
,"DEDEA014B","42541","0"
,"DEDEA014B","42547","0"
,"DEDEA014B","42547","0"
,"DEDEA014B","67485","0"
,"DEDEA014B","79444","0"
,"DEDEA014B","72269","0"
,"DEDEA014B","125992","0"
,"DEDEA014B","125992","0"
,"DEDEA014B","44856","0"
,"DEDEA014B","126002","0"
,"DEDEA014B","60828","0"
,"DEDEA015","44834","0"
,"DEDEA015","126003","0"
,"DEDEA015","42344","0"
,"DEDEA015","42344","0"
,"DEDEA015","79439","0"
,"DEDEA015","79439","0"
,"DEDEA015","92251","0"
,"DEDEA015","126009","0"
,"DEDEA015","46590","0"
,"DEDEA015","46590","0"
,"DEDEA015","126011","0"
,"DEDEA015","42459","0"
,"DEDEA015","83281","0"
,"DEDEA015","123144","0"
,"DEDEA015","78701","0"
,"DEDEA015","50072","0"
,"DEDEA015","104050","0"
,"DEDEA015","125978","0"
,"DEDEA015","42593","0"
,"DEDEA015","42630","0"
,"DEDEA015","63407","0"
,"DEDEA015","63407","0"
,"DEDEA016","65188","0"
,"DEDEA016","65188","0"
,"DEDEA016","104051","0"
,"DEDEA016","106245","0"
,"DEDEA016","106245","0"
,"DEDEA016","104048","0"
,"DEDEA016","104048","0"
,"DEDEA016","42411","0"
,"DEDEA016","94622","0"
,"DEDEA016","117588","0"
,"DEDEA016","46580","0"
,"DEDEA016","117580","0"
,"DEDEA016","117580","0"
,"DEDEA016","82284","0"
,"DEDEA016","42595","0"
,"DEDEA016","42595","0"
,"DEDEA016","42593","0"
,"DEDEA016","131074","0"
,"DEDEA016","131074","0"
,"DEDEA016","95236","0"
,"DEDEA016","78688","0"
,"DEDEA016","89183","0"
,"DEDEA016","125959","0"
,"DEDEA016","104386","0"
,"DEDEA017","42272","0"
,"DEDEA017","104072","0"
,"DEDEA017","117612","0"
,"DEDEA017","44729","0"
,"DEDEA017","02987","0"
,"DEDEA017","38453","0"
,"DEDEA017","62962","0"
,"DEDEA017","02994","0"
,"DEDEA017","104056","0"
,"DEDEA017","117606","0"
,"DEDEA017","126007","0"
,"DEDEA017","117594","0"
,"DEDEA017","42630","0"
,"DEDEA017","03052","0"
,"DEDEA017","03000","0"
,"DEDEA017","03001","0"
,"DEDEA017","17662","0"
,"DEDEA017","03053","0"
,"DEDEA017","08042","0"
,"DEDEA017","78693","0"
,"DEDEA017","117585","0"
,"DEDEA018","117596","0"
,"DEDEA018","117596","0"
,"DEDEA018","42272","0"
,"DEDEA018","78691","0"
,"DEDEA018","78691","0"
,"DEDEA018","117571","0"
,"DEDEA018","44739","0"
,"DEDEA018","104041","0"
,"DEDEA018","126005","0"
,"DEDEA018","50083","0"
,"DEDEA018","50084","0"
,"DEDEA018","50084","0"
,"DEDEA018","50085","0"
,"DEDEA018","117592","0"
,"DEDEA018","50091","0"
,"DEDEA018","126021","0"
,"DEDEA018","62961","0"
,"DEDEA018","62963","0"
,"DEDEA018","79452","0"
,"DEDEA018","79452","0"
,"DEDEA018","117593","0"
,"DEDEA018","42643","0"
,"DEDEA018","44846","0"
,"DEDEA019","50079","0"
,"DEDEA019","50082","0"
,"DEDEA019","50085","0"
,"DEDEA019","81713","0"
,"DEDEA019","127434","0"
,"DEDEA019","42387","0"
,"DEDEA019","50097","0"
,"DEDEA019","50090","0"
,"DEDEA019","87316","0"
,"DEDEA019","126019","0"
,"DEDEA019","46591","0"
,"DEDEA019","104033","0"
,"DEDEA019","93843","0"
,"DEDEA019","104040","0"
,"DEDEA019","78700","0"
,"DEDEA019","126008","0"
,"DEDEA019","63398","0"
,"DEDEA019","117593","0"
,"DEDEA019","125971","0"
,"DEDEA019","125971","0"
,"DEDEA019","44854","0"
,"DEDEA019","104386","0"
,"DEDEA020","44836","0"
,"DEDEA020","79438","0"
,"DEDEA020","79436","0"
,"DEDEA020","104059","0"
,"DEDEA020","104059","0"
,"DEDEA020","50099","0"
,"DEDEA020","50099","0"
,"DEDEA020","126006","0"
,"DEDEA020","78708","0"
,"DEDEA020","78699","0"
,"DEDEA020","104052","0"
,"DEDEA020","50074","0"
,"DEDEA020","117597","0"
,"DEDEA020","42592","0"
,"DEDEA020","42592","0"
,"DEDEA020","42591","0"
,"DEDEA020","42591","0"
,"DEDEA020","42608","0"
,"DEDEA020","42608","0"
,"DEDEA020","95236","0"
,"DEDEA020","42642","0"
,"DEDEA020","104054","0"
,"DEDEA020","78694","0"
,"DEDEA020","78694","0"
,"DEDELFB2","103802","0"
,"DEDELFB2","103804","0"
,"DEDELQ01","43728","0"
,"DEDELQ01","43723","0"
,"DEDELQ01","63518","0"
,"DEDELQ01","43752","0"
,"DEDELQ01","63520","0"
,"DEDELQ01","63953","0"
,"DEDELQ01","63954","0"
,"DEDELQ01","63955","0"
,"DEDELQ01","42438","0"
,"DEDELQ02","117543","0"
,"DEDELQ02","87905","0"
,"DEDELQ02","43751","0"
,"DEDELQ02","91992","0"
,"DEDELQ02","42436","0"
,"DEDELQ02","42440","0"
,"DEDELQ03","63519","0"
,"DEDELQ03","43727","0"
,"DEDELQ03","43724","0"
,"DEDELQ03","96072","0"
,"DEDELQ03","79488","0"
,"DEDELQ03","42437","0"
,"DEDELQ03","42439","0"
,"DEDELQ03","125934","0"
,"DEDELQ04","92226","0"
,"DEDELQ04","90842","0"
,"DEDELQ04","79487","0"
,"DEDELQ04","63948","0"
,"DEDELQ05","79478","0"
,"DEDELQ05","79494","0"
,"DEDELQ05","79494","0"
,"DEDELQ06","47640","0"
,"DEDELQ06","90256","0"
,"DEDESPA01","17776","0"
,"DEDESPA01","93314","0"
,"DEDESPA01","04016","0"
,"DEDESPA01","04034","0"
,"DEDESPA01","104014","0"
,"DEDESPA01","04046","0"
,"DEDESPB03","03750","0"
,"DEDESPB03","04010","0"
,"DEDESPB03","04011","0"
,"DEDESPB03","04015","0"
,"DEDESPB03","17784","0"
,"DEDESPB03","04043","0"
,"DEDFA002","47640","0"
,"DEDFA002","104238","0"
,"DEDFA002","42305","0"
,"DEDFA002","42304","0"
,"DEDFA002","42337","0"
,"DEDFA002","47642","0"
,"DEDFA002","47642","0"
,"DEDFA002","47642","0"
,"DEDFA002","67949","0"
,"DEDFA002","91262","0"
,"DEDFA002","47603","0"
,"DEDFA002","63393","0"
,"DEDFA002","103803","0"
,"DEDFA002","90585","0"
,"DEDFA002","117536","0"
,"DEDFA002","50309","0"
,"DEDFA002","92684","0"
,"DEDFA002","90304","0"
,"DEDFA002","50305","0"
,"DEDFA002","42600","0"
,"DEDFA002","63401","0"
,"DEDFA002","63510","0"
,"DEDFA002","63511","0"
,"DEDFA002","50307","0"
,"DEDFA002","117535","0"
,"DEDFA002","118956","0"
,"DEDFA002","84481","0"
,"DEDFA002","92127","0"
,"DEDFA003","127737","0"
,"DEDFA003","108075","0"
,"DEDFA003","108075","0"
,"DEDFA003","50311","0"
,"DEDFA003","104255","0"
,"DEDFA003","104255","0"
,"DEDFA003","104256","0"
,"DEDFA003","104256","0"
,"DEDFA003","50304","0"
,"DEDFA003","47653","0"
,"DEDFA003","43707","0"
,"DEDFA003","117526","0"
,"DEDFA003","63533","0"
,"DEDFA003","43722","0"
,"DEDFA003","43725","0"
,"DEDFA003","79454","0"
,"DEDFA003","79454","0"
,"DEDFA003","114088","0"
,"DEDFA003","127741","0"
,"DEDFA003","127741","0"
,"DEDFA003","63510","0"
,"DEDFA003","112062","0"
,"DEDFA003","63511","0"
,"DEDFA003","63525","0"
,"DEDFA003","79481","0"
,"DEDFA003","104253","0"
,"DEDFA003","127730","0"
,"DEDFA003","112479","0"
,"DEDFA003","117641","0"
,"DEDFA004","47640","0"
,"DEDFA004","52067","0"
,"DEDFA004","52067","0"
,"DEDFA004","50301","0"
,"DEDFA004","50301","0"
,"DEDFA004","50300","0"
,"DEDFA004","124865","0"
,"DEDFA004","127737","0"
,"DEDFA004","104121","0"
,"DEDFA004","60802","0"
,"DEDFA004","60802","0"
,"DEDFA004","104244","0"
,"DEDFA004","79477","0"
,"DEDFA004","43755","0"
,"DEDFA004","50304","0"
,"DEDFA004","50316","0"
,"DEDFA004","47653","0"
,"DEDFA004","47653","0"
,"DEDFA004","92684","0"
,"DEDFA004","79446","0"
,"DEDFA004","63532","0"
,"DEDFA004","63532","0"
,"DEDFA004","52186","0"
,"DEDFA004","50306","0"
,"DEDFA004","112063","0"
,"DEDFA004","104262","0"
,"DEDFA004","127732","0"
,"DEDFA005","50313","0"
,"DEDFA005","50300","0"
,"DEDFA005","104121","0"
,"DEDFA005","88063","0"
,"DEDFA005","88063","0"
,"DEDFA005","50295","0"
,"DEDFA005","50312","0"
,"DEDFA005","50299","0"
,"DEDFA005","117540","0"
,"DEDFA005","117540","0"
,"DEDFA005","94079","0"
,"DEDFA005","79477","0"
,"DEDFA005","117494","0"
,"DEDFA005","117494","0"
,"DEDFA005","117542","0"
,"DEDFA005","63394","0"
,"DEDFA005","49951","0"
,"DEDFA005","127734","0"
,"DEDFA005","43720","0"
,"DEDFA005","112062","0"
,"DEDFA005","117541","0"
,"DEDFA005","79480","0"
,"DEDFA007","76923","0"
,"DEDFA007","49969","0"
,"DEDFA007","49969","0"
,"DEDFA007","49912","0"
,"DEDFA007","49912","0"
,"DEDFA007","49959","0"
,"DEDFA007","49959","0"
,"DEDFA007","92363","0"
,"DEDFA007","89264","0"
,"DEDFA007","89264","0"
,"DEDFA007","58246","0"
,"DEDFA007","58648","0"
,"DEDFA007","127434","0"
,"DEDFA007","124868","0"
,"DEDFA007","49952","0"
,"DEDFA007","49952","0"
,"DEDFA007","124996","0"
,"DEDFA007","49944","0"
,"DEDFA007","49958","0"
,"DEDFA007","49958","0"
,"DEDFA007","58833","0"
,"DEDFA007","58833","0"
,"DEDFA007","44719","0"
,"DEDFA007","44719","0"
,"DEDFA007","42597","0"
,"DEDFA007","42616","0"
,"DEDFA007","42611","0"
,"DEDFA007","90098","0"
,"DEDFA007","49961","0"
,"DEDFA007","49961","0"
,"DEDFA007","49953","0"
,"DEDFA007","49953","0"
,"DEDFA008","117634","0"
,"DEDFA008","103798","0"
,"DEDFA008","103799","0"
,"DEDFA008","89529","0"
,"DEDFA008","90301","0"
,"DEDFA008","58546","0"
,"DEDFA008","76921","0"
,"DEDFA008","124866","0"
,"DEDFA008","124866","0"
,"DEDFA008","45906","0"
,"DEDFA008","89596","0"
,"DEDFA008","76931","0"
,"DEDFA008","76931","0"
,"DEDFA008","104110","0"
,"DEDFA008","117658","0"
,"DEDFA008","124861","0"
,"DEDFA008","58187","0"
,"DEDFA008","44716","0"
,"DEDFA008","102163","0"
,"DEDFA008","104437","0"
,"DEDFA008","104437","0"
,"DEDFA008","86757","0"
,"DEDFA008","76937","0"
,"DEDFA008","117629","0"
,"DEDFA008","42826","0"
,"DEDFA008","117644","0"
,"DEDFA008","117644","0"
,"DEDFA009","117633","0"
,"DEDFA009","117633","0"
,"DEDFA009","44772","0"
,"DEDFA009","124828","0"
,"DEDFA009","42282","0"
,"DEDFA009","36031","0"
,"DEDFA009","84579","0"
,"DEDFA009","42305","0"
,"DEDFA009","49968","0"
,"DEDFA009","49968","0"
,"DEDFA009","124847","0"
,"DEDFA009","76916","0"
,"DEDFA009","76916","0"
,"DEDFA009","124849","0"
,"DEDFA009","117639","0"
,"DEDFA009","117640","0"
,"DEDFA009","49947","0"
,"DEDFA009","49947","0"
,"DEDFA009","45879","0"
,"DEDFA009","45879","0"
,"DEDFA009","124861","0"
,"DEDFA009","42600","0"
,"DEDFA009","112063","0"
,"DEDFA009","49972","0"
,"DEDFA009","94260","0"
,"DEDFA009","103788","0"
,"DEDFA010","124865","0"
,"DEDFA010","49911","0"
,"DEDFA010","49911","0"
,"DEDFA010","49957","0"
,"DEDFA010","58822","0"
,"DEDFA010","89219","0"
,"DEDFA010","89219","0"
,"DEDFA010","124996","0"
,"DEDFA010","124996","0"
,"DEDFA010","124848","0"
,"DEDFA010","44744","0"
,"DEDFA010","42584","0"
,"DEDFA010","127480","0"
,"DEDFA010","42612","0"
,"DEDFA010","117527","0"
,"DEDFA010","117527","0"
,"DEDFA010","103806","0"
,"DEDFA010","58131","0"
,"DEDFA010","125000","0"
,"DEDFA010","49972","0"
,"DEDFA010","83851","0"
,"DEDFA010","49956","0"
,"DEDFA010","117641","0"
,"DEDGA002","44834","0"
,"DEDGA002","44788","0"
,"DEDGA002","87406","0"
,"DEDGA002","87406","0"
,"DEDGA002","63957","0"
,"DEDGA002","79436","0"
,"DEDGA002","126023","0"
,"DEDGA002","117584","0"
,"DEDGA002","126009","0"
,"DEDGA002","78704","0"
,"DEDGA002","117595","0"
,"DEDGA002","125984","0"
,"DEDGA002","125985","0"
,"DEDGA002","117587","0"
,"DEDGA002","117591","0"
,"DEDGA002","104039","0"
,"DEDGA002","44849","0"
,"DEDGA002","104050","0"
,"DEDGA002","42626","0"
,"DEDGA002","42626","0"
,"DEDGA002","50068","0"
,"DEDGA002","104042","0"
,"DEDGLIQ01","78707","0"
,"DEDGLIQ01","94622","0"
,"DEDGLIQ01","93843","0"
,"DEDGLIQ01","104040","0"
,"DEDGLIQ01","117582","0"
,"DEDGLIQ01","78703","0"
,"DEDGLIQ01","78704","0"
,"DEDGLIQ01","87939","0"
,"DEDGLIQ01","104038","0"
,"DEDGLIQ01","117578","0"
,"DEDGLIQ01","117595","0"
,"DEDGLIQ01","125984","0"
,"DEDGLIQ01","125985","0"
,"DEDGLIQ01","104052","0"
,"DEDGLIQ01","125986","0"
,"DEDGLIQ01","82837","0"
,"DEDGLIQ01","92940","0"
,"DEDGLIQ01","104046","0"
,"DEDGLIQ01","104043","0"
,"DEDGLIQ01","104047","0"
,"DEDGLIQ01","104044","0"
